-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,6.049161,5.995919,-999999.000000,-999999.000000,-999999.000000,-999999.000000,5.537175,5.341621,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,6.630507,6.608020,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,6.205307,6.161144,6.101687,6.045789,6.000378,5.950848,5.869107,5.689289,5.462498,5.309209,5.268855,5.271485,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,6.736301,6.727994,6.710492,6.683643,6.651910,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,6.273046,6.220721,6.159499,6.105114,6.045848,5.966300,5.869664,5.687940,5.506957,5.450748,5.501721,5.550781,5.572740,5.586383,5.606032,5.617232,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,6.829172,6.830399,6.828472,6.813395,6.788282,6.760316,6.725500,6.683649,6.642922,6.598483,-999999.000000,-999999.000000,-999999.000000,-999999.000000,6.378040,6.328950,6.269527,6.203644,6.123670,6.029212,5.930567,5.820754,5.672528,5.575786,5.624838,5.753859,5.810186,5.824236,5.843889,5.871977,5.887344,5.866389,5.833434,5.769491,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,6.932635,6.931154,6.918007,6.900185,6.879587,6.853271,6.822852,6.779915,6.736335,6.692448,6.639504,6.590709,6.539468,-999999.000000,6.448020,6.400269,6.339809,6.267617,6.181633,6.072354,5.954520,5.873280,5.818650,5.777362,5.790194,5.872345,5.938638,5.971946,5.996131,6.015097,6.008062,5.974977,5.945261,5.912519,5.879110,5.861825,5.827912,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.016471,7.023190,7.017526,7.007823,6.994051,6.970941,6.939578,6.903612,6.863521,6.824563,6.781123,6.726229,6.672608,6.623069,6.568915,6.511424,6.458027,6.398593,6.326267,6.235279,6.125409,6.018699,5.951702,5.914746,5.915128,5.964260,6.029580,6.060756,6.076344,6.105722,6.130003,6.114064,6.070965,6.039129,6.005820,5.964051,5.942231,5.933435,5.912161,5.888141,5.862345,5.799803,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.101348,7.109091,7.110320,7.099516,7.083242,7.059714,7.022511,6.982413,6.940409,6.896687,6.851211,6.801506,6.747069,6.693716,6.639628,6.581826,6.519243,6.446121,6.367798,6.281499,6.193541,6.120468,6.066456,6.061856,6.095592,6.130411,6.155310,6.179566,6.190755,6.198016,6.204373,6.188708,6.152756,6.117750,6.083025,6.047529,6.024497,6.008988,5.995367,5.982601,5.964334,5.935287,5.908691,5.893083,5.853403,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.194980,7.203074,7.198070,7.173877,7.147256,7.128366,7.105835,7.069779,7.019174,6.967193,6.918893,6.866859,6.812258,6.752570,6.694331,6.639231,6.575649,6.497816,6.414985,6.334837,6.266413,6.222580,6.206851,6.223168,6.250172,6.270880,6.288272,6.294108,6.289556,6.287667,6.284623,6.263458,6.232961,6.196069,6.160250,6.128644,6.098462,6.080098,6.077429,6.079668,6.066150,6.029748,5.991200,5.969364,5.948085,5.950624,6.021510,6.091630
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.278104,7.294413,7.292128,7.276875,7.253663,7.226453,7.197835,7.166617,7.129330,7.087365,7.042759,6.994002,6.938571,6.877482,6.814668,6.752867,6.688411,6.618776,6.551817,6.490667,6.425261,6.372787,6.359134,6.349241,6.350689,6.364162,6.371006,6.367049,6.366069,6.368601,6.368394,6.359062,6.335448,6.298978,6.264493,6.230413,6.191666,6.161572,6.150860,6.151373,6.150376,6.142973,6.131916,6.126031,6.126288,6.142456,6.202446,6.288840,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.378798,7.378752,7.388157,7.384855,7.368071,7.357430,7.337538,7.306386,7.272911,7.233130,7.188884,7.143732,7.098685,7.050223,6.995880,6.939361,6.873558,6.808529,6.750354,6.686240,6.621603,6.566386,6.524166,6.493078,6.471971,6.461728,6.466751,6.475626,6.475379,6.469283,6.462957,6.452607,6.434189,6.410755,6.387636,6.365324,6.338788,6.303566,6.267182,6.246949,6.250643,6.247072,6.241886,6.251300,6.256212,6.264362,6.289253,6.324673,6.353869,6.373957,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.468750,7.467052,7.466774,7.460289,7.451884,7.426849,7.402345,7.379998,7.347444,7.307244,7.260578,7.213903,7.164996,7.111228,7.056157,6.995479,6.930206,6.869098,6.814120,6.757678,6.700742,6.653793,6.618322,6.588539,6.567188,6.563591,6.556540,6.551806,6.559023,6.553552,6.533345,6.508494,6.489666,6.471365,6.442448,6.416272,6.398546,6.385094,6.374309,6.368186,6.361745,6.359678,6.369459,6.385979,6.397218,6.406189,6.418554,6.433906,6.449101,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.571341,7.569335,7.553125,7.538124,7.530791,7.515950,7.490794,7.463248,7.435039,7.404317,7.371615,7.333430,7.280074,7.223348,7.171651,7.111740,7.053383,6.997517,6.941342,6.887471,6.839038,6.791764,6.748463,6.711889,6.684383,6.668252,6.654917,6.640041,6.628822,6.620687,6.606866,6.591669,6.577675,6.555834,6.528212,6.511117,6.491726,6.472077,6.463542,6.466380,6.470314,6.471801,6.477753,6.486956,6.493846,6.502661,6.512004,6.520074,6.527218,6.532270,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.663149,7.657428,7.647291,7.636390,7.622289,7.599117,7.566590,7.533183,7.499177,7.464262,7.433245,7.391702,7.337209,7.284232,7.234352,7.173738,7.115634,7.060321,7.007825,6.960330,6.912964,6.865486,6.827264,6.795539,6.769873,6.760039,6.742807,6.723241,6.708655,6.694346,6.679076,6.657988,6.633545,6.613302,6.598928,6.585269,6.577492,6.566859,6.557007,6.562216,6.575799,6.576999,6.576657,6.577598,6.574029,6.578771,6.589298,6.592373,6.590568,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.747741,7.744267,7.734336,7.716024,7.700340,7.677135,7.640666,7.605812,7.573442,7.532638,7.488210,7.447463,7.404860,7.355443,7.299083,7.236234,7.177688,7.127329,7.080306,7.035099,6.994540,6.949605,6.904784,6.875012,6.859264,6.838627,6.815124,6.791395,6.771423,6.754857,6.733675,6.716354,6.697179,6.679876,6.670727,6.658640,6.655496,6.653106,6.652222,6.657881,6.655171,6.657590,6.652512,6.645729,6.650310,6.646426,6.655374,6.655499,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.839869,7.834733,7.821029,7.806471,7.792896,7.772631,7.749574,7.720247,7.679777,7.639005,7.606471,7.568037,7.518084,7.462834,7.408031,7.352766,7.297341,7.247529,7.195687,7.145837,7.107217,7.068645,7.023155,6.983081,6.955687,6.933438,6.911140,6.888282,6.860010,6.833481,6.817998,6.804435,6.789475,6.774635,6.759631,6.745299,6.738886,6.739154,6.736201,6.730493,6.731289,6.735637,6.726907,6.719599,6.721646,6.719060,6.712451,6.712500,6.713361,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.916908,7.912442,7.903692,7.892352,7.873533,7.845369,7.820947,7.787766,7.747406,7.708828,7.670179,7.625278,7.577825,7.531203,7.477491,7.416744,7.366941,7.321187,7.274207,7.227286,7.180339,7.133129,7.090934,7.061043,7.040378,7.014744,6.978114,6.948857,6.927173,6.904016,6.883548,6.873373,6.855855,6.840533,6.831498,6.819678,6.816959,6.819839,6.817809,6.808201,6.794911,6.779953,6.779395,-999999.000000,-999999.000000,6.773716,6.767987,6.760928,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.072328,8.060613,8.051125,8.039171,8.025496,8.009394,8.002533,8.004194,7.989377,7.982845,7.973618,7.950712,7.925498,7.896271,7.866038,7.827251,7.780167,7.733829,7.686596,7.634064,7.582622,7.536043,7.487377,7.433492,7.383369,7.342110,7.297612,7.247037,7.211286,7.170073,7.134800,7.106982,7.071168,7.044769,7.016738,6.993529,6.976629,6.955654,6.937800,6.922404,6.911706,6.905545,6.897270,6.884207,6.883428,6.880335,6.861848,6.842778,6.832876,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.180872,8.170275,8.159531,8.148796,8.135849,8.121683,8.110976,8.098750,8.088006,8.081895,8.068061,8.059313,8.046619,8.020817,7.992517,7.967772,7.929548,7.885329,7.843667,7.797605,7.749602,7.696205,7.649375,7.605995,7.553139,7.504226,7.457621,7.410154,7.365597,7.327037,7.288155,7.242836,7.202574,7.172122,7.141648,7.110945,7.084955,7.061559,7.040761,7.023806,7.002451,6.983728,6.972737,6.966180,6.959689,6.952021,6.936306,6.918159,6.907311,6.900024,6.887444,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.287424,8.274511,8.254212,8.244065,8.241876,8.225731,8.204346,8.193501,8.184305,8.171717,8.162728,8.150018,8.142286,8.125464,8.094385,8.062446,8.026064,7.986792,7.948505,7.904547,7.852565,7.809603,7.759904,7.712610,7.670026,7.615353,7.559687,7.515460,7.473530,7.428793,7.389623,7.350718,7.305938,7.265419,7.234286,7.205492,7.181011,7.152255,7.123824,7.100256,7.077888,7.061555,7.045656,7.032073,7.025482,7.018404,6.997830,6.972469,6.958666,6.945633,6.919240,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,8.397954,8.388784,8.370202,8.355545,8.341578,8.326990,8.317889,8.303719,8.284286,8.265959,8.254380,8.246886,8.234249,8.215244,8.193356,8.165288,8.127137,8.088188,8.049964,8.007652,7.960314,7.912427,7.865611,7.824692,7.778654,7.725718,7.676786,7.623479,7.572696,7.529988,7.491635,7.452649,7.413516,7.374629,7.334443,7.299380,7.274387,7.245003,7.212451,7.184589,7.160877,7.137618,7.120256,7.099223,7.077139,7.067373,7.060033,7.022291,6.991792,6.980304,6.966650,6.950898,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,8.481014,8.493305,8.495164,8.490406,8.465652,8.450051,8.440635,8.425416,8.411244,8.391359,8.367986,8.344534,8.328061,8.319073,8.299952,8.276413,8.255027,8.232121,8.198609,8.147806,8.101660,8.059874,8.012224,7.966104,7.925933,7.883063,7.831564,7.778064,7.729899,7.683376,7.641598,7.603676,7.562313,7.515853,7.473874,7.435436,7.396469,7.359086,7.326649,7.294520,7.263376,7.235259,7.207644,7.180314,-999999.000000,7.140416,7.119713,7.100211,7.074990,7.050137,7.031899,7.013894,6.990767,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,8.581888,8.594232,8.594399,8.586894,8.564830,8.545956,8.532961,8.519164,8.504281,8.483282,8.460152,8.432360,8.408437,8.401003,8.389803,8.359950,8.320481,8.282907,8.242864,8.196747,8.159154,8.126654,8.086423,8.038383,7.984166,7.938992,7.898581,7.849542,7.795033,7.745440,7.698712,7.655608,7.614095,7.566291,7.518420,7.481244,7.446448,7.408124,7.374767,7.338293,7.307503,7.276059,7.243113,7.223073,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,7.059309,7.052571,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,8.682086,8.686675,8.679913,8.664339,8.648511,8.635287,8.619725,8.598593,8.575865,8.553803,8.526854,8.500553,8.484421,8.459454,8.429234,8.387308,8.335481,8.294306,8.256242,8.223401,8.186482,8.139111,8.091481,8.044610,7.997811,7.951048,7.901364,7.846919,7.797459,7.755668,7.713458,7.663076,7.609255,7.565633,7.527189,7.483536,7.440074,7.407113,7.372852,7.333368,7.301301,7.276340,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,8.787733,8.782165,8.773838,8.757784,8.735390,8.713470,8.691652,8.669434,8.642283,8.610924,8.582502,8.559445,8.532056,8.497269,8.450272,8.398076,8.357368,8.319447,8.280506,8.241799,8.201170,8.154779,8.107371,8.060554,8.010056,7.954548,7.899805,7.850252,7.797308,7.743669,7.696424,7.649826,7.601878,7.557400,7.517462,7.481032,7.445607,7.396202,7.352419,7.323164,7.292538,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.882897,8.865512,8.841231,8.815487,8.786548,8.762298,8.736003,8.700931,8.666814,8.641391,8.601759,8.559144,8.513779,8.459422,8.412713,8.378788,8.339493,8.294935,8.253783,8.207482,8.159474,8.106486,8.053699,8.004982,7.951468,7.894506,7.837325,7.785584,7.738793,7.689506,7.642104,7.593535,7.547015,-999999.000000,-999999.000000,7.428998,7.389581,7.349129,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.902274,8.880769,8.857289,8.830274,8.795987,8.757863,8.719146,8.674716,8.621888,8.568115,8.525278,8.492388,8.449963,8.406136,8.364602,8.315560,8.259854,8.203849,8.148790,8.092364,8.037754,7.987859,7.928858,7.867963,7.819544,7.774584,7.715791,7.667972,7.619347,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.904423,8.878584,8.831717,8.783603,8.736465,8.683702,8.637701,8.603805,8.559093,8.510454,8.457935,8.405603,8.353839,8.292703,8.240689,8.191226,8.132051,8.068925,8.011512,7.957017,7.900640,7.845798,7.794547,7.740789,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.787327,8.740021,8.692693,8.645576,8.598162,8.545214,8.493467,8.443557,8.386674,8.324477,8.271339,8.220792,8.161846,8.099383,8.042458,7.986460,7.926056,7.864323,7.805989,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.664533,8.625546,8.581063,8.524309,8.466093,8.414729,8.353863,8.294275,8.240266,8.182588,8.119122,8.061150,7.999689,7.940299,7.881574,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.482944,8.426573,8.363276,8.304148,8.254428,8.198488,8.128250,8.066559,8.007376,7.946846,7.883365,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,8.315786,8.257220,8.194056,8.127021,8.061946,8.000986,7.935204,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000,-999999.000000
